#{"t_start": 1690330778.5383134, "env_id": null}
r,l,t
133.110137,22,4852.507999
192.323137,59,4853.521231
211.917892,105,4855.329733
228.465239,76,4856.637785
182.645857,49,4857.51561
175.518602,55,4858.465419
199.655034,64,4859.599235
136.107709,26,4860.070371
105.748291,8,4860.237832
218.268458,65,4861.364718
201.59117,67,4862.511861
252.43037,94,4864.15519
238.379692,80,4865.521667
29.894809,102,4867.240515
149.045729,41,4867.960197
210.53636,64,4869.080293
238.714336,84,4870.503666
177.73692,51,4871.402737
134.869196,25,4871.883466
142.759681,33,4872.460547
194.694579,59,4873.474775
280.042679,106,4875.301143
289.793157,113,4877.269543
263.524974,98,4878.920969
116.850494,9,4879.105314
252.169592,95,4880.738672
269.350557,100,4882.430124
311.71353,136,4884.734467
111.346834,41,4885.452055
159.226788,40,4886.196312
-219.368599,136,4888.545694
58.268017,62,4889.623564
210.796568,70,4890.821061
234.324193,73,4892.107342
347.826828,142,4894.504623
224.95081,90,4896.02706
293.133293,116,4898.007148
320.211018,130,4900.212716
209.259259,70,4901.408478
208.244702,100,4903.108936
123.872097,21,4903.487075
234.69795,74,4904.768094
180.898194,47,4905.584019
241.685677,83,4907.026602
106.694835,6,4907.156845
120.131696,14,4907.42027
187.033045,58,4908.434273
208.999569,67,4909.576829
278.335653,104,4911.359165
221.878723,77,4912.685622
244.980095,84,4914.145429
199.139298,59,4915.158109
-97.532204,201,4918.577633
166.165036,47,4919.393232
293.2083,114,4921.34368
279.792066,104,4923.144339
129.393784,18,4923.487883
172.728823,42,4924.216762
168.80391,37,4924.862899
315.80334,130,4927.072395
271.192731,98,4928.758601
194.176295,59,4929.774364
152.787809,31,4930.321105
113.809155,14,4930.584867
218.636382,66,4931.732963
268.068754,111,4933.612592
313.324525,124,4935.712602
304.067288,117,4937.681551
164.945507,44,4938.454728
141.95085,24,4938.877439
176.17277,45,4939.701524
157.317503,37,4940.382128
199.770579,62,4941.443962
204.096283,65,4942.588415
182.772287,59,4943.636523
182.877469,55,4944.583779
129.893144,24,4945.010401
249.166265,83,4946.510963
133.655365,23,4946.916134
201.60941,62,4947.977185
262.123494,134,4950.271875
257.423775,100,4952.00617
169.598888,43,4952.758026
140.213222,30,4953.320744
179.499033,73,4954.577624
181.012416,53,4955.529913
160.205939,38,4956.225653
223.291443,79,4957.570322
161.146558,41,4958.319505
193.097971,57,4959.302845
154.444918,33,4959.897474
159.236377,39,4960.643511
270.74402,101,4962.392955
242.969567,83,4963.84251
257.398798,102,4965.60616
196.596714,62,4966.715856
208.355193,62,4967.775885
212.261622,93,4969.382453
250.72588,87,4970.860498
261.897899,104,4972.628781
257.422645,94,4974.220283
345.131981,160,4976.909626
298.653477,116,4978.886754
262.888224,98,4980.548316
126.107359,201,4984.006654
157.907508,33,4984.587924
176.692663,46,4985.385434
186.242628,55,4986.368594
146.769871,29,4986.875405
275.258192,100,4988.592321
306.624401,126,4990.745467
197.433842,72,4991.986501
109.447876,39,4992.661331
273.628412,98,4994.34224
294.209914,114,4996.275707
263.367079,103,4998.022105
253.993217,91,4999.578941
232.302135,88,5001.072777
108.583968,11,5001.293209
113.802152,32,5001.857708
206.915539,64,5002.995838
181.47327,53,5003.908236
178.529764,49,5004.773253
268.145026,97,5006.446869
269.970238,101,5008.212228
249.874191,90,5009.777593
-275.495303,62,5010.840918
241.117128,79,5012.225734
147.283058,26,5012.705812
209.411311,69,5013.884421
124.875413,20,5014.249917
227.742806,71,5015.510432
220.269199,80,5016.86191
237.310553,78,5018.207722
218.379076,72,5019.433184
242.838424,91,5021.001266
312.673828,124,5023.126898
205.349825,65,5024.237286
128.448638,18,5024.568793
250.301006,87,5026.067657
233.35601,78,5027.398051
239.269574,83,5028.809076
240.207505,92,5030.398882
166.074596,77,5031.724199
257.23416,94,5033.320053
244.138243,87,5034.832348
183.772838,49,5035.674515
214.610394,68,5036.838787
270.538034,100,5038.528999
205.495954,80,5039.905548
234.401242,86,5041.373771
225.779115,75,5042.712743
277.440081,109,5044.563817
226.336136,76,5045.855145
184.849134,49,5046.708666
237.725351,86,5048.196056
168.353936,37,5048.843298
103.186173,12,5049.078959
229.52402,73,5050.31182
178.442659,50,5051.224637
133.053108,18,5051.555829
251.811763,91,5053.100835
210.172654,71,5054.312639
308.571302,127,5056.49222
240.213947,84,5057.934335
235.308523,81,5059.327833
331.246649,133,5061.605139
391.949398,169,5064.494508
218.620202,75,5065.775526
227.591852,76,5067.067487
253.075248,91,5068.607553
230.464825,75,5069.938066
261.597197,101,5071.659263
242.924716,111,5073.592963
177.737961,76,5074.889108
315.180379,127,5077.062879
142.276028,33,5077.64175
174.854111,52,5078.538887
237.226329,90,5080.076237
235.95283,80,5081.439806
101.349167,151,5084.056604
219.038429,117,5086.038634
174.673669,55,5086.988258
172.233496,47,5087.797828
217.714384,76,5089.123693
286.731259,113,5091.039951
207.6639,63,5092.132288
155.827908,36,5092.763321
186.37013,53,5093.670211
154.933327,30,5094.198431
115.599056,15,5094.491319
154.250583,30,5095.020917
106.355725,38,5095.691167
183.720841,56,5096.649143
-61.477905,127,5098.81369
282.965416,111,5100.74299
133.029113,20,5101.103626
169.468717,46,5101.9187
236.315285,82,5103.304795
206.637788,63,5104.390498
147.709299,36,5105.021222
111.620921,14,5105.288719
111.63251,21,5105.664897
165.80246,46,5106.462533
247.170185,82,5107.940867
290.415592,111,5109.833493
225.807282,80,5111.183471
254.173513,92,5112.775274
171.970072,48,5113.609386
111.68445,8,5113.775487
293.252717,114,5115.693797
312.585989,130,5117.920445
198.032216,58,5118.915622
284.169796,109,5120.739875
321.41386,131,5122.968951
270.456155,106,5124.755809
185.784168,55,5125.699407
153.887594,34,5126.316207
235.013694,82,5127.725783
354.128244,147,5130.24358
231.734376,201,5133.674782
120.85515,20,5134.039691
146.472249,34,5134.648963
189.507787,49,5135.493673
321.832933,136,5137.780068
127.713741,39,5138.497278
131.51451,25,5138.961856
327.420208,134,5141.251103
-68.320543,26,5141.713381
279.956124,126,5143.838605
150.180901,32,5144.405329
264.296886,96,5146.081538
117.731386,16,5146.38249
131.336845,19,5146.726431
216.014489,67,5147.895338
227.599348,73,5149.140442
272.94647,99,5150.825733
295.230889,115,5152.763127
254.357518,95,5154.373798
117.186229,16,5154.671084
179.482225,44,5155.431659
161.044879,39,5156.114305
181.341093,85,5157.578779
137.865774,26,5158.04306
148.363851,32,5158.626462
270.828484,164,5161.440091
218.738151,69,5162.625087
255.637807,98,5164.316678
152.51732,31,5164.86752
208.968917,65,5166.008428
197.484054,59,5167.0163
148.474245,27,5167.496076
213.097734,84,5168.992269
278.255693,109,5170.892721
218.180387,75,5172.172889
182.663558,51,5173.122903
229.203343,78,5174.460668
208.195949,70,5175.678136
241.72187,87,5177.192079
268.022636,101,5178.896653
287.116639,109,5180.754031
189.905619,68,5181.914833
306.659126,130,5184.103268
252.542147,117,5186.132074
251.730678,94,5187.721473
251.843709,91,5189.278071
210.994372,67,5190.439104
262.081967,120,5192.465845
227.19097,120,5194.544689
173.463638,49,5195.407469
163.382298,36,5196.033502
211.597099,67,5197.178972
185.60269,52,5198.127686
206.527691,76,5199.425882
207.84584,68,5200.594128
301.280918,120,5202.69155
156.637263,34,5203.28217
241.950593,85,5204.722781
123.422841,13,5204.969205
211.828012,67,5206.14837
192.311509,55,5207.096586
149.528824,32,5207.660775
146.318033,26,5208.132099
265.588407,103,5209.879567
124.04964,18,5210.213562
165.150022,36,5210.84292
145.943519,55,5211.82515
249.926231,103,5213.566782
40.003815,201,5216.942351
136.068099,27,5217.420802
213.907965,68,5218.620817
194.581046,65,5219.730455
253.438516,101,5221.542834
152.678794,28,5222.040158
224.294192,80,5223.427547
-92.654617,201,5226.827072
165.741001,44,5227.590557
155.210703,36,5228.240606
214.420729,66,5229.361522
135.394137,24,5229.7961
274.169675,102,5231.526129
195.7338,58,5232.51467
220.461809,71,5233.713233
175.289768,42,5234.47172
210.885203,69,5235.644464
165.276074,43,5236.388133
129.700372,17,5236.705069
268.74644,103,5238.442221
-19.609858,134,5240.766108
334.45296,137,5243.073739
207.276459,65,5244.268164
216.063775,69,5245.446503
245.650222,108,5247.339977
197.739209,57,5248.318265
141.340983,33,5248.960495
246.685272,85,5250.420092
131.938306,20,5250.779347
195.212336,62,5251.876412
131.411791,25,5252.328151
86.604965,29,5252.843155
212.26414,70,5254.07313
250.656935,170,5256.957493
254.325537,97,5258.598599
113.746862,158,5261.328066
181.795052,45,5262.149817
160.992495,38,5262.814302
298.069376,126,5264.968786
147.208977,26,5265.431167
170.381972,47,5266.246598
226.172133,73,5267.492836
292.882961,119,5269.533977
304.393374,117,5271.551228
249.835054,92,5273.103729
220.903405,84,5274.568494
285.127039,112,5276.500353
265.929188,200,5279.873066
186.908049,56,5280.832185
111.250249,8,5280.981207
94.229822,21,5281.365006
202.73799,58,5282.37011
200.588248,64,5283.468058
110.841809,6,5283.601592
235.209027,78,5284.923974
185.052783,56,5285.881191
213.455048,68,5287.061192
171.757312,43,5287.811245
206.614672,59,5288.852793
336.016811,144,5291.315713
118.226949,87,5292.787851
166.579013,51,5293.692884
196.261745,52,5294.583431
193.639069,193,5297.864214
198.643078,78,5299.255919
283.046088,107,5301.145085
194.344445,56,5302.110258
209.539444,83,5303.523998
175.386795,48,5304.372381
162.284757,39,5305.049302
253.06394,88,5306.550293
132.696471,26,5307.015721
227.30119,106,5308.843396
232.366433,78,5310.168107
237.956595,84,5311.583709
230.179825,110,5313.458888
67.33641,19,5313.801623
106.550222,7,5313.950752
219.372844,68,5315.111873
175.473991,40,5315.842545
172.339165,45,5316.620173
177.533367,47,5317.457087
109.323323,6,5317.589841
236.707029,77,5318.964323
181.677345,51,5319.843694
173.32227,45,5320.635689
153.182486,31,5321.189199
129.676367,16,5321.487332
205.803612,69,5322.664802
134.873006,25,5323.113925
143.525878,25,5323.560766
192.723476,59,5324.616149
154.839166,35,5325.220843
187.663071,52,5326.120471
187.407936,48,5326.968861
194.243391,55,5327.915858
226.983153,78,5329.248338
154.277675,40,5329.979645
246.584186,92,5331.544725
136.363646,25,5331.996295
127.612959,21,5332.383803
226.117846,70,5333.569349
268.54951,102,5335.349202
157.709301,35,5335.971136
108.642036,14,5336.26002
193.19939,61,5337.323656
175.536677,55,5338.283016
152.745811,85,5339.75605
125.348865,38,5340.41558
211.989892,67,5341.580111
113.699293,15,5341.865278
244.986483,84,5343.319476
217.198479,81,5344.689773
145.903933,25,5345.140795
213.5098,73,5346.412297
293.2374,118,5348.443795
197.430545,59,5349.469534
178.370507,52,5350.366458
154.619614,35,5350.998405
197.559592,61,5352.048023
290.766081,112,5353.968957
260.695939,104,5355.750365
253.664056,104,5357.514729
167.09912,43,5358.262976
298.859093,121,5360.354332
319.92891,138,5362.680569
277.231446,108,5364.52627
293.528991,112,5366.428936
107.626148,201,5369.864793
210.347762,64,5370.980094
248.07678,91,5372.52978
225.5178,73,5373.807946
192.018734,55,5374.756684
253.596243,113,5376.675371
225.233344,109,5378.532781
199.826281,66,5379.663492
251.56589,89,5381.171826
231.948854,79,5382.515695
188.452045,58,5383.549093
63.718681,201,5386.935215
132.924514,59,5388.00325
282.245963,106,5389.877011
123.984979,20,5390.258141
306.106318,118,5392.265414
114.610504,51,5393.159797
234.153478,84,5394.619029
155.178201,33,5395.21575
241.986671,91,5396.773447
241.092381,86,5398.244355
176.508339,41,5398.968569
263.144939,98,5400.632855
279.419686,107,5402.482863
261.072034,102,5404.252728
176.905995,56,5405.20768
218.429471,77,5406.515816
228.733177,75,5407.815114
201.556564,105,5409.589085
282.058216,114,5411.549548
198.146765,65,5412.655344
285.520497,108,5414.549414
256.041782,91,5416.097956
123.75423,46,5416.896896
157.54096,31,5417.459142
145.448671,59,5418.470823
146.787282,27,5418.984754
231.484189,76,5420.29552
241.812271,83,5421.702624
224.488548,83,5423.112814
198.930133,58,5424.120126
-248.400426,156,5426.751831
110.352068,67,5427.983561
129.656503,18,5428.295153
215.922012,67,5429.432753
197.388622,71,5430.65319
114.925328,74,5431.947043
167.625321,42,5432.719576
194.115071,63,5433.818648
156.314566,35,5434.448692
311.036754,127,5436.661513
285.512506,119,5438.664432
181.59833,55,5439.611167
270.21673,98,5441.320605
250.348223,91,5442.884437
169.432555,42,5443.612629
247.627371,86,5445.085865
84.242898,33,5445.665714
187.887247,54,5446.598186
177.357312,61,5447.677481
248.175138,89,5449.218562
264.63139,95,5450.84817
113.261397,15,5451.133719
143.054153,23,5451.543961
307.770272,121,5453.590549
147.496144,33,5454.170105
244.18283,85,5455.61146
122.492095,17,5455.923651
207.910993,72,5457.172816
186.026348,55,5458.133768
229.361613,78,5459.492788
180.816365,49,5460.331147
291.985775,114,5462.284019
298.219154,118,5464.278262
238.193054,78,5465.604273
149.528643,30,5466.139681
145.881077,201,5469.561747
207.838855,63,5470.635383
261.299721,109,5472.50539
282.401826,110,5474.35925
155.736832,35,5474.977055
204.793913,72,5476.228282
186.629983,53,5477.138275
194.369743,61,5478.233047
313.47388,125,5480.401857
188.189388,55,5481.361036
233.919035,79,5482.707725
255.859871,93,5484.283838
230.78271,84,5485.772443
153.464174,32,5486.336966
175.145906,45,5487.118865
192.387223,50,5488.029961
239.861068,87,5489.522184
189.853287,66,5490.6719
243.740834,92,5492.231431
253.770988,98,5493.907671
223.21712,87,5495.400542
147.611997,26,5495.865412
222.526916,73,5497.115061
255.977687,94,5498.720972
308.869603,132,5500.928434
349.010253,147,5503.420719
58.356721,17,5503.742026
313.620725,127,5505.930413
166.893155,45,5506.722973
249.924387,86,5508.200409
72.905317,35,5508.941098
106.294999,9,5509.118083
136.390414,28,5509.612004
237.080909,85,5511.046562
114.184698,26,5511.523546
157.031091,41,5512.236173
191.974657,50,5513.095769
185.491117,51,5513.991061
235.856251,81,5515.373161
180.490836,57,5516.372181
233.295344,75,5517.653554
302.095732,121,5519.697206
293.768451,116,5521.728806
186.872923,52,5522.657281
203.370919,60,5523.686642
264.668517,99,5525.383558
329.702938,164,5528.134807
155.889284,39,5528.829214
244.623853,81,5530.212247
217.622679,69,5531.422307
216.895241,73,5532.681902
194.624485,68,5533.840965
249.624905,91,5535.384741
270.050695,112,5537.280283
294.991513,124,5539.405332
174.160234,48,5540.226068
229.443016,82,5541.648579
226.044429,72,5542.880168
134.205371,87,5544.388304
153.508887,30,5544.921612
277.250488,110,5546.816086
125.04197,18,5547.147598
214.971787,68,5548.355542
182.300456,55,5549.300551
153.365063,30,5549.832659
228.656984,80,5551.229199
244.681755,83,5552.638928
177.404296,54,5553.567451
173.736706,51,5554.451013
234.352057,84,5555.896125
268.649528,105,5557.697648
-26.703438,201,5561.070846
126.662305,25,5561.516211
150.987324,31,5562.076458
174.871894,64,5563.171894
115.922984,9,5563.351749
175.239907,68,5564.532567
122.596576,17,5564.870086
304.868019,127,5567.008897
190.848919,57,5568.022284
287.571428,114,5569.943233
145.53316,33,5570.526789
235.441925,73,5571.807786
217.869725,73,5573.051519
203.761267,62,5574.122014
217.132592,65,5575.24625
153.727245,36,5575.874747
170.62053,40,5576.568281
149.549722,31,5577.120041
172.980694,42,5577.841398
262.359537,98,5579.532304
291.181272,121,5581.602577
247.916381,97,5583.2806
235.973337,84,5584.703346
108.3543,21,5585.087397
299.857207,113,5587.013383
174.024256,44,5587.788231
219.831774,65,5588.925843
217.480613,70,5590.117758
175.941676,47,5590.930106
167.722996,37,5591.576228
142.902478,28,5592.078283
130.83358,19,5592.420409
172.823694,44,5593.184274
161.750823,39,5593.868085
221.090273,73,5595.114084
170.969112,44,5595.868746
342.072974,169,5598.78063
168.669379,42,5599.50699
167.400364,44,5600.268884
193.754933,55,5601.233236
212.243748,66,5602.377425
256.670615,114,5604.366186
22.396755,201,5607.817214
126.124322,35,5608.434447
175.286557,55,5609.420753
187.697198,58,5610.437445
197.530815,56,5611.423411
127.723425,17,5611.752619
241.88448,90,5613.273005
241.997858,100,5614.958918
208.208721,66,5616.114214
170.0867,41,5616.82922
209.720046,63,5617.906719
243.414357,89,5619.482801
246.277501,86,5620.971932
259.884022,94,5622.638761
235.006229,85,5624.08189
238.439312,83,5625.50712
170.266163,45,5626.288286
217.996265,68,5627.451643
146.321277,27,5627.936542
235.280173,84,5629.391307
202.057604,68,5630.556049
211.703599,61,5631.606128
243.720932,85,5633.067229
297.056412,133,5635.34022
274.670152,105,5637.126419
231.679506,79,5638.583607
203.45349,63,5639.632969
237.651669,92,5641.224001
133.357914,22,5641.624328
197.486748,55,5642.567579
229.498187,75,5643.850214
247.193199,84,5645.27747
168.221979,44,5646.03932
270.154793,97,5647.679126
264.371759,96,5649.31757
215.561615,68,5650.549622
204.146906,63,5651.62064
222.064109,74,5652.876375
212.614029,65,5653.994058
154.348495,34,5654.586811
166.620587,41,5655.305975
121.896819,17,5655.621268
264.472711,92,5657.174124
209.170524,65,5658.320361
173.334195,45,5659.120872
200.486775,68,5660.291969
104.140596,50,5661.174207
150.119519,29,5661.687922
197.889943,63,5662.769255
294.264876,112,5664.666484
334.61181,145,5667.115137
210.830484,92,5668.688607
238.445724,84,5670.126261
275.618958,122,5672.19096
201.600809,63,5673.316009
174.226693,43,5674.068288
148.905153,27,5674.543258
178.508021,140,5676.893545
222.172889,74,5678.170897
161.433234,68,5679.33735
182.363138,52,5680.235592
173.462683,44,5681.001398
255.164828,85,5682.450547
243.248603,80,5683.813854
324.950431,135,5686.120056
242.891348,88,5687.626599
262.519746,96,5689.288885
235.326781,86,5690.757647
232.483325,80,5692.122419
158.101872,34,5692.720239
29.708019,73,5693.959783
297.823867,117,5695.99234
146.094368,30,5696.52014
235.099894,76,5697.821224
220.298672,78,5699.162401
262.103632,94,5700.836353
201.242944,60,5701.891322
187.527055,63,5702.965825
136.562689,71,5704.177279
173.042535,45,5704.970436
177.315535,43,5705.719795
270.122846,103,5707.493241
181.989779,49,5708.337778
173.593659,46,5709.166896
269.920262,121,5711.238091
331.455663,136,5713.537606
223.150887,72,5714.799026
218.678743,73,5716.065951
216.24617,71,5717.270465
157.889606,36,5717.9221
174.38808,43,5718.671297
188.104856,54,5719.611787
109.518669,43,5720.377298
147.990639,27,5720.852778
236.980915,96,5722.502022
212.310728,69,5723.676101
232.888896,79,5725.02406
199.586714,69,5726.210313
201.034838,65,5727.323403
212.419071,70,5728.52531
86.007501,48,5729.37444
155.467304,36,5730.025005
168.969274,44,5730.822731
290.339956,114,5732.776212
144.969394,25,5733.270414
255.916255,105,5735.052734
239.659383,81,5736.457463
209.020245,77,5737.78693
250.318985,105,5739.567733
171.645782,46,5740.395722
146.179302,32,5740.960282
285.480903,106,5742.774551
207.827036,73,5744.021852
161.926803,41,5744.747112
190.860946,55,5745.688047
148.148255,27,5746.168746
158.015032,39,5746.85079
300.633128,112,5748.760839
181.09696,61,5749.794375
282.532891,137,5752.100406
215.506417,69,5753.276042
205.844677,61,5754.349021
65.019942,112,5756.274447
200.25652,56,5757.279779
123.635507,22,5757.677605
37.296618,201,5761.090497
187.628251,53,5761.990673
286.911801,109,5763.838368
314.543509,123,5765.961025
201.998536,63,5767.044451
233.233423,86,5768.520635
204.220031,88,5770.018431
164.026502,35,5770.701107
232.642475,81,5772.077891
199.270227,60,5773.110419
229.570797,112,5775.00145
265.862734,92,5776.560017
228.59542,85,5778.054099
253.556237,91,5779.642375
202.938165,62,5780.706684
130.325706,29,5781.221879
228.799061,76,5782.535484
246.768984,83,5783.963967
279.667954,106,5785.760298
165.064589,37,5786.406415
161.299112,42,5787.155527
250.115505,88,5788.645004
257.20219,101,5790.372023
218.762921,70,5791.563501
212.535604,64,5792.70755
160.485044,46,5793.507459
111.128342,33,5794.091199
170.055695,41,5794.80479
133.868737,19,5795.154743
188.171912,73,5796.426954
217.844652,85,5797.876176
134.343326,23,5798.287133
283.263013,110,5800.195143
151.139026,29,5800.724134
224.764326,83,5802.137807
201.920434,66,5803.277006
169.49761,47,5804.093107
165.431597,36,5804.73492
279.702523,131,5806.944772
277.296579,106,5808.757857
202.81172,67,5809.911864
125.988352,49,5810.775139
227.074706,85,5812.222961
248.962002,100,5813.959269
155.935556,36,5814.614616
236.25134,76,5815.904414
206.950984,89,5817.443802
191.742544,97,5819.088426
214.182149,71,5820.301825
179.458147,48,5821.134487
129.001113,20,5821.497309
196.643397,68,5822.710186
224.737855,71,5823.925795
292.614825,114,5825.85687
117.365335,10,5826.056257
-615.512695,184,5829.159236
157.326419,94,5830.743991
219.67725,70,5831.934022
267.659039,100,5833.656191
125.690252,23,5834.070538
172.131876,44,5834.835652
221.988123,72,5836.064241
216.032666,63,5837.160366
234.436449,85,5838.625734
209.365271,64,5839.72188
203.569213,63,5840.791412
254.073611,90,5842.363178
264.334834,96,5844.001842
184.907303,51,5844.931938
110.018982,49,5845.784085
97.938909,46,5846.583558
159.144547,41,5847.326263
157.551427,41,5848.043475
195.162817,55,5848.990668
204.472959,63,5850.090042
313.225472,125,5852.227152
193.63124,63,5853.308464
225.451453,80,5854.683159
249.373954,93,5856.276335
164.874073,36,5856.912101
217.501979,73,5858.155533
279.412319,102,5859.988834
182.180086,52,5860.88176
151.110324,33,5861.520239
126.798823,35,5862.126412
212.936833,64,5863.223403
182.002181,52,5864.112135
180.492328,47,5864.92678
293.344923,116,5866.904056
104.118486,10,5867.103027
244.922706,85,5868.627618
257.342146,94,5870.256729
269.378452,112,5872.173617
178.704796,63,5873.295552
224.669937,78,5874.623048
196.42096,93,5876.247
275.610202,106,5878.057189
218.55747,70,5879.253778
190.340051,55,5880.211447
284.361237,106,5882.033445
110.484695,12,5882.267735
279.088837,99,5883.972221
219.610483,74,5885.223347
137.006823,26,5885.685719
157.30564,33,5886.290324
213.617436,69,5887.502039
143.8182,44,5888.265513
251.785988,96,5889.890627
267.65933,98,5891.582044
194.25426,60,5892.607833
176.913094,54,5893.539502
274.763902,101,5895.245286
196.405464,65,5896.35479
-213.690624,201,5899.713984
107.682072,7,5899.8633
146.056755,27,5900.359535
185.877047,53,5901.264288
158.132796,38,5901.927209
223.783116,71,5903.154849
225.826124,84,5904.580205
235.474142,172,5907.506671
237.937874,118,5909.530123
108.869082,7,5909.679448
213.764425,69,5910.864398
232.950252,77,5912.181141
271.432347,99,5913.85891
223.355902,87,5915.343518
193.913983,63,5916.420335
294.121633,118,5918.403846
138.80625,28,5918.91225
251.365408,82,5920.387369
107.90481,151,5922.919278
215.058136,79,5924.266262
182.120202,51,5925.258329
109.182266,5,5925.365153
210.100094,65,5926.459857
341.233614,151,5929.063032
330.451305,138,5931.375006
184.087343,51,5932.256654
282.091622,121,5934.319316
171.487101,66,5935.444166
232.996483,78,5936.792933
190.678301,65,5937.910269
186.263018,49,5938.745511
234.507653,78,5940.111316
235.705352,107,5941.95513
151.30023,37,5942.596622
196.19636,58,5943.587818
194.69157,61,5944.671749
272.018134,109,5946.514016
171.247516,201,5949.960419
188.692838,50,5950.852945
135.491731,24,5951.295525
191.323152,56,5952.249352
118.585604,41,5952.962976
109.368749,201,5956.355013
190.041428,57,5957.386848
160.112038,41,5958.096315
49.478379,166,5960.913092
189.983379,54,5961.849816
110.522987,6,5961.979846
179.71813,46,5962.776099
175.757031,45,5963.55584
-51.635282,201,5966.99718
159.764343,39,5967.692931
288.329561,106,5969.528278
301.522099,120,5971.629602
182.614908,53,5972.553876
213.642679,69,5973.734515
268.117171,94,5975.344352
157.470909,35,5975.962228
217.466763,72,5977.213586
303.445467,127,5979.399411
-574.937394,201,5982.815106
134.825597,27,5983.321814
170.707272,89,5984.821983
261.207186,98,5986.515642
224.163863,76,5987.837674
143.321073,26,5988.299157
284.025412,108,5990.165106
185.254007,61,5991.22835
143.311342,40,5991.928773
116.045718,15,5992.224951
274.610742,98,5993.88969
198.18096,62,5994.946403
211.795042,67,5996.128544
215.24261,73,5997.384
280.0424,103,5999.143994
272.259585,100,6000.840716
146.84313,32,6001.403649
136.028364,25,6001.870353
227.635525,83,6003.275511
225.449366,95,6004.885846
153.207841,30,6005.41985
214.722602,69,6006.613832
178.278817,52,6007.524985
309.059108,132,6009.794264
166.910008,42,6010.546755
238.191578,87,6012.037532
105.850281,10,6012.235784
230.016166,150,6014.755774
108.349754,12,6014.99193
126.676646,22,6015.393814
233.129739,83,6016.831843
144.666077,24,6017.263242
250.52189,184,6020.435049
110.014928,14,6020.732916
235.287382,90,6022.294242
242.786224,120,6024.335629
152.971819,89,6025.907075
199.69551,109,6027.734728
237.738783,101,6029.476355
256.091897,98,6031.178402
131.725354,22,6031.584373
83.562893,12,6031.821576
115.306366,9,6032.01809
156.379006,31,6032.58435
158.116296,31,6033.133525
263.590213,99,6034.877298
162.714972,40,6035.571861
143.448313,33,6036.14927
200.414093,61,6037.209024
137.180812,67,6038.372991
153.291443,30,6038.899659
129.552057,20,6039.26855
118.889974,16,6039.562976
153.341554,28,6040.062896
176.020561,48,6040.891883
169.251964,40,6041.619604
266.721383,94,6043.217545
276.309283,104,6044.969554
293.710465,113,6046.96222
193.566177,57,6047.94249
-65.818951,52,6048.851611
82.692004,75,6050.125726
229.367271,82,6051.547808
249.208738,89,6053.153684
199.360369,61,6054.169556
279.080108,110,6056.019114
161.16212,43,6056.778686
160.969833,34,6057.377865
116.261905,20,6057.743509
145.21619,25,6058.188706
233.460689,78,6059.567022
296.256234,112,6061.507326
311.553627,124,6063.611057
83.288379,44,6064.410367
225.883587,86,6065.866288
173.58705,73,6067.151447
213.151659,62,6068.232838
273.26964,109,6070.074404
172.659976,45,6070.856373
199.351867,54,6071.850072
161.74145,40,6072.552464
261.544317,110,6074.416975
127.234569,17,6074.73018
216.177326,73,6075.979049
240.058046,111,6077.916659
264.299743,94,6079.520514
182.955305,57,6080.493475
112.583584,8,6080.66921
179.816589,55,6081.607362
149.252113,28,6082.100986
109.53812,16,6082.407758
199.209239,57,6083.441764
164.679649,36,6084.070541
218.670198,71,6085.328233
268.573244,110,6087.196468
109.521118,10,6087.399377
113.912644,201,6090.849337
153.145084,30,6091.375617
216.995183,70,6092.616786
177.804793,51,6093.492087
164.230267,38,6094.194675
166.194197,40,6094.885979
269.710361,106,6096.71441
137.763704,22,6097.111812
118.703229,19,6097.465339
261.555072,113,6099.397275
120.990377,13,6099.640442
107.254607,179,6102.68116
218.042774,69,6103.914064
204.728849,65,6105.024008
229.534474,76,6106.319785
168.994263,42,6107.053156
107.005756,12,6107.284718
270.959829,101,6109.007726
232.953278,78,6110.376438
142.116544,33,6110.951632
175.538046,49,6111.808722
188.867889,50,6112.677649
149.88752,36,6113.301016
168.27907,45,6114.097679
188.461843,92,6115.71028
198.454225,60,6116.741305
303.121675,123,6118.862509
262.940015,95,6120.468625
315.661111,128,6122.644923
153.633417,35,6123.258477
207.378364,63,6124.382233
100.814339,5,6124.499459
309.542433,138,6126.862636
212.790183,67,6128.005298
144.765605,26,6128.470273
126.003368,16,6128.77272
202.816428,55,6129.715954
270.517159,102,6131.463169
233.209776,97,6133.104219
182.170685,53,6134.029133
286.400754,126,6136.153298
309.140326,138,6138.524701
196.547718,59,6139.565279
223.910312,77,6140.907246
214.051976,89,6142.412502
236.057552,78,6143.789132
300.6689,137,6146.093377
127.185549,21,6146.473578
151.134299,35,6147.090035
264.599226,101,6148.835751
300.689877,119,6150.863178
310.787745,126,6153.051298
154.45565,39,6153.734742
302.545248,124,6155.878772
210.287803,73,6157.136941
315.682176,127,6159.314745
152.224568,37,6159.960532
175.959742,49,6160.819213
265.429301,97,6162.491743
129.203497,21,6162.872688
130.341448,20,6163.236506
174.294284,42,6163.996653
109.033921,9,6164.182884
203.135013,62,6165.275511
233.543271,99,6166.980268
218.189219,66,6168.105151
196.366843,61,6169.152109
187.952335,55,6170.087279
157.383273,38,6170.745935
188.32333,56,6171.730951
148.61276,44,6172.482269
275.312425,125,6174.616417
234.868178,82,6176.040335
222.592048,68,6177.2005
