#{"t_start": 1689531136.1129184, "env_id": null}
r,l,t
-15.5,72,4564.337699
89.600003,115,4566.315017
102.499999,28,4566.846774
97.599998,87,4568.324712
-21.8,93,4569.936244
101.299998,16,4570.23994
91.299998,159,4572.942939
98.599998,103,4574.719207
-18.5,60,4575.781346
-19.6,46,4576.58061
103.899999,63,4577.695375
105.299999,74,4578.960207
-20.8,61,4580.062375
99.599998,92,4581.620048
-17.7,32,4582.223561
98.199998,57,4583.199139
100.999998,13,4583.451968
103.899999,66,4584.613709
-17.2,37,4585.262521
100.999998,16,4585.565556
102.999999,60,4586.576545
103.599999,51,4587.483544
102.099999,63,4588.55967
104.399999,44,4589.355278
102.499999,52,4590.241734
102.599999,29,4590.758438
107.399999,95,4592.403282
102.599999,71,4593.643653
-16.8,56,4594.603482
102.699999,54,4595.534538
105.499999,73,4596.812293
103.999999,82,4598.241956
-17.7,23,4598.657005
102.999999,39,4599.341062
-17.3,30,4599.867871
102.399999,30,4600.440933
103.999999,49,4601.286587
102.499999,40,4601.982964
-19.5,5,4602.101209
104.499999,75,4603.417659
-19.0,10,4603.6136
104.099999,44,4604.379473
101.399998,14,4604.679413
106.799999,80,4606.043451
106.099999,73,4607.323133
103.699999,52,4608.223013
106.599999,66,4609.390542
105.899999,77,4610.706847
-16.1,48,4611.56911
101.799998,21,4611.953814
104.399999,44,4612.713419
-17.1,29,4613.214919
102.599999,29,4613.762497
101.499998,18,4614.094196
105.099999,78,4615.422729
102.499999,118,4617.448027
105.000003,95,4619.091464
-19.0,10,4619.288643
102.799999,31,4619.833626
103.299999,69,4621.044032
103.599999,93,4622.653257
-16.9,49,4623.495449
101.399998,14,4623.770589
101.199998,15,4624.049326
103.099999,46,4624.875428
102.099999,21,4625.257449
103.399999,67,4626.405786
103.699999,40,4627.12785
103.999999,55,4628.075194
102.199999,22,4628.475306
-17.7,26,4628.94275
102.699999,48,4629.80378
104.899999,70,4631.005289
104.599999,55,4631.987868
-17.9,27,4632.469303
101.499998,63,4633.552501
-17.4,29,4634.102024
103.099999,52,4634.99939
103.999999,55,4635.945329
101.000003,82,4637.388201
106.499999,83,4638.834995
104.799999,126,4640.996358
106.199999,65,4642.113233
101.899999,49,4642.997196
105.099999,57,4643.983381
104.899999,100,4645.710525
107.399999,95,4647.347465
106.999999,79,4648.692004
105.799999,67,4649.8599
-17.6,24,4650.292669
-18.2,36,4650.923559
100.299998,6,4651.059408
-15.2,51,4651.968366
101.199998,75,4653.238935
-18.9,11,4653.458256
100.799998,8,4653.628157
-19.2,32,4654.220885
99.799998,55,4655.16456
102.399999,42,4655.892183
-19.0,19,4656.276664
102.299999,23,4656.694577
102.799999,37,4657.336994
104.899999,91,4658.915731
102.299999,32,4659.479327
104.200003,63,4660.564013
107.199999,81,4661.976858
107.099999,77,4663.322833
106.199999,98,4664.991897
98.599998,145,4667.490107
104.299999,52,4668.391095
101.699998,23,4668.807391
102.799999,40,4669.507523
-17.8,22,4669.941382
101.299998,34,4670.539526
102.799999,49,4671.389817
-19.1,9,4671.574644
98.999998,77,4672.919544
101.999999,65,4674.010486
101.599998,40,4674.739266
99.999998,57,4675.720131
106.199999,92,4677.303071
-17.1,32,4677.865716
101.299998,55,4678.841178
101.399998,17,4679.156388
103.799999,41,4679.871817
-15.5,57,4680.881943
100.599998,45,4681.663731
106.899999,87,4683.174159
-19.5,11,4683.392233
98.599998,76,4684.688183
101.699998,23,4685.104134
104.499999,60,4686.161373
102.399999,75,4687.442969
101.699998,26,4687.94375
103.599999,72,4689.17556
107.399999,77,4690.522699
-19.2,8,4690.692724
-17.4,35,4691.303632
99.799998,88,4692.834594
104.899999,61,4693.880993
-18.5,39,4694.600895
101.099998,11,4694.817447
-20.6,18,4695.148619
100.999998,10,4695.351313
-19.0,13,4695.600603
101.199998,21,4695.980165
101.199998,36,4696.662659
104.299999,46,4697.4617
104.699999,47,4698.27786
102.699999,57,4699.29406
-17.0,30,4699.82342
-18.7,31,4700.373815
101.099998,14,4700.640163
102.999999,63,4701.751506
103.399999,73,4703.00181
103.299999,69,4704.196744
101.099998,11,4704.414868
100.299998,18,4704.749393
-18.5,15,4705.034328
101.899999,40,4705.761287
100.599998,117,4707.729844
106.699999,79,4709.112944
102.399999,30,4709.650504
102.599999,35,4710.293259
103.399999,34,4710.8947
104.899999,49,4711.737095
101.699998,44,4712.53891
-17.5,49,4713.385218
103.099999,34,4713.98418
-19.2,8,4714.152759
-19.8,56,4715.151706
102.099999,51,4716.031115
100.499998,8,4716.201977
104.499999,54,4717.161853
-16.5,53,4718.071953
-17.800001,79,4719.452764
99.099998,48,4720.284114
104.199999,81,4721.699775
-17.6,45,4722.481449
101.399998,20,4722.85182
-17.3,30,4723.381018
103.599999,48,4724.24533
103.799999,59,4725.261655
-19.0,10,4725.464202
101.199998,21,4725.847892
102.399999,30,4726.428243
100.699998,10,4726.63039
105.399999,66,4727.759418
105.499999,64,4728.891921
102.599999,41,4729.606676
101.299998,22,4730.004625
-16.6,58,4731.03764
103.899999,54,4731.970469
104.099999,71,4733.222651
-18.5,18,4733.555727
104.099999,41,4734.27084
105.799999,58,4735.299821
105.199999,55,4736.242447
102.999999,30,4736.778128
100.899998,9,4736.956496
107.399999,95,4738.600015
104.799999,48,4739.431577
-18.0,20,4739.831759
102.799999,28,4740.325852
-16.9,40,4741.026383
100.599998,6,4741.162551
-18.8,27,4741.644123
100.399998,4,4741.747403
-18.0,26,4742.236647
102.499999,31,4742.788317
103.399999,37,4743.436253
102.300003,32,4744.00071
102.899999,32,4744.595411
101.499998,27,4745.077398
106.299999,78,4746.410342
104.099999,41,4747.154799
106.299999,66,4748.289753
107.199999,78,4749.645149
-13.9,70,4750.852293
104.099999,44,4751.665603
-18.4,19,4752.015445
101.499998,15,4752.298948
-18.8,24,4752.730648
103.199999,32,4753.332059
-14.7,65,4754.446281
-15.8,60,4755.512724
-19.3,7,4755.667829
102.199999,22,4756.0594
105.199999,67,4757.211704
108.199999,88,4758.73862
102.899999,29,4759.249119
-19.0,22,4759.653187
101.999999,29,4760.199389
104.299999,46,4760.998071
-18.5,15,4761.283418
-17.3,45,4762.064281
103.999999,49,4762.942987
101.999999,20,4763.314969
-17.8,22,4763.710571
-17.3,30,4764.237623
102.299999,50,4765.155306
106.899999,96,4766.780184
103.199999,35,4767.427246
103.799999,50,4768.287035
106.499999,68,4769.479123
103.499999,50,4770.344091
105.799999,61,4771.4277
101.499998,21,4771.810037
-16.5,38,4772.475876
-18.3,38,4773.143
100.599998,63,4774.256377
105.099999,78,4775.585528
103.499999,35,4776.23457
103.899999,48,4777.064272
-19.4,12,4777.300187
104.599999,52,4778.227523
101.499998,27,4778.708932
-18.3,20,4779.079623
102.699999,42,4779.810419
104.399999,50,4780.709322
-16.200001,47,4781.527869
104.499999,51,4782.411658
-19.8,20,4782.808241
101.499998,18,4783.143884
102.699999,27,4783.626821
-16.8,35,4784.243399
100.899998,12,4784.475526
102.799999,46,4785.301602
101.499998,15,4785.583337
102.999999,42,4786.315277
-15.200001,57,4787.332615
100.399998,4,4787.438446
100.499998,20,4787.79927
102.099999,24,4788.231327
103.899999,39,4788.911525
107.199999,81,4790.328456
102.699999,27,4790.811821
104.599999,49,4791.657022
-17.6,45,4792.468604
104.199999,42,4793.199234
103.299999,36,4793.827739
103.299999,51,4794.739117
102.199999,22,4795.137145
104.999999,65,4796.250494
102.299999,41,4796.993798
104.399999,50,4797.853795
-17.9,21,4798.239008
103.699999,46,4799.067242
102.699999,36,4799.697593
101.099998,11,4799.91546
103.099999,73,4801.192222
104.599999,91,4802.733287
103.199999,38,4803.43648
-16.5,41,4804.148441
103.799999,65,4805.260655
105.099999,60,4806.328439
-16.2,38,4806.991372
103.199999,50,4807.889563
-13.8,83,4809.303814
102.699999,30,4809.874298
101.599998,61,4810.920897
104.399999,56,4811.881373
106.399999,64,4813.01579
103.399999,97,4814.712308
-17.0,36,4815.347919
102.099999,69,4816.562639
-14.7,65,4817.672248
101.099998,56,4818.637946
103.799999,80,4820.031028
101.399998,14,4820.299951
105.199999,79,4821.675754
106.799999,71,4822.880241
101.499998,18,4823.255157
103.699999,40,4823.956371
102.399999,27,4824.439604
-19.0,25,4824.887957
-15.5,48,4825.755176
102.799999,82,4827.140498
107.899999,97,4828.81841
105.899999,74,4830.113402
102.499999,28,4830.611332
104.699999,77,4831.922394
102.699999,27,4832.436767
104.299999,46,4833.231433
104.199999,45,4834.013947
103.299999,39,4834.726507
101.399998,83,4836.139354
-17.4,26,4836.60558
101.999999,26,4837.103419
103.899999,39,4837.787318
105.999999,72,4839.048329
-19.1,12,4839.28019
103.899999,45,4840.065221
105.399999,75,4841.395664
103.599999,36,4842.031195
101.999999,20,4842.393451
101.199998,12,4842.628071
102.299999,23,4843.047083
-17.6,30,4843.609704
101.099998,14,4843.880167
102.199999,43,4844.626002
106.999999,73,4845.924413
-19.2,17,4846.243709
-19.3,28,4846.721477
-17.2,31,4847.273988
102.699999,72,4848.534242
101.499998,39,4849.216045
-16.8,47,4850.035524
102.799999,67,4851.214061
103.299999,36,4851.844492
106.699999,70,4853.08738
-18.1,19,4853.432706
-20.0,15,4853.718468
97.799998,71,4854.957395
-17.8,22,4855.356546
101.199998,33,4855.940614
104.499999,81,4857.352927
-15.5,48,4858.175074
-18.9,23,4858.596831
102.599999,77,4859.9397
104.399999,47,4860.751239
103.699999,49,4861.62423
105.199999,67,4862.767671
101.599998,16,4863.068575
-16.2,47,4863.930507
100.999998,10,4864.134058
102.899999,38,4864.799181
101.499998,15,4865.082874
103.899999,39,4865.76514
102.199999,34,4866.39702
105.899999,83,4867.815317
99.499998,130,4870.036999
101.399998,38,4870.740905
103.899999,45,4871.522614
99.399998,69,4872.698916
102.099999,27,4873.216066
102.599999,47,4874.032099
102.799999,61,4875.077087
106.099999,76,4876.408643
104.099999,50,4877.274275
105.699999,93,4878.887732
-18.8,87,4880.402274
100.299998,60,4881.434913
105.699999,90,4882.98814
101.999999,62,4884.083093
97.499998,107,4885.889003
105.599999,65,4887.034777
102.399999,33,4887.615246
104.099999,53,4888.560707
106.099999,73,4889.808592
-16.7,42,4890.535933
-17.5,25,4891.022269
99.999998,87,4892.501539
104.699999,56,4893.492146
105.499999,64,4894.58951
105.299999,74,4895.887617
-18.1,22,4896.288728
101.999999,23,4896.702175
104.099999,47,4897.552856
106.199999,74,4898.818106
102.799999,31,4899.368676
-17.2,28,4899.902646
101.599998,43,4900.648814
105.499999,70,4901.844809
-16.4,36,4902.512489
102.199999,25,4902.96028
101.799998,84,4904.444815
108.399999,90,4905.976407
107.099999,80,4907.371233
108.499999,85,4908.850923
108.399999,93,4910.431276
103.699999,49,4911.313998
103.199999,32,4911.88021
102.699999,48,4912.70653
107.699999,86,4914.187606
-17.0,51,4915.065675
101.099998,23,4915.517486
102.899999,56,4916.477055
103.899999,42,4917.20605
101.499998,15,4917.480784
-16.0,43,4918.258927
104.099999,44,4919.025039
-17.2,28,4919.520265
102.499999,58,4920.553939
106.899999,69,4921.735325
-18.8,12,4921.971594
103.099999,40,4922.698876
107.499999,90,4924.227427
106.799999,71,4925.473014
-18.4,16,4925.769488
101.999999,26,4926.239416
-17.5,31,4926.819022
104.899999,64,4927.919417
-16.6,46,4928.719169
103.999999,49,4929.600718
101.499998,15,4929.884907
106.199999,77,4931.229739
105.399999,66,4932.359815
101.899999,64,4933.492024
106.699999,70,4934.69254
-15.8,42,4935.425833
102.099999,33,4936.038704
104.399999,68,4937.205079
-17.1,29,4937.721644
102.899999,47,4938.56776
101.399998,17,4938.886357
101.900003,22,4939.281576
-18.4,16,4939.579774
103.599999,51,4940.493604
106.799999,83,4941.908222
-16.0,46,4942.726843
102.899999,32,4943.299421
101.499998,15,4943.579379
-18.3,17,4943.891219
103.899999,48,4944.75913
104.299999,52,4945.655427
-16.6,34,4946.252033
105.499999,64,4947.379867
104.199999,42,4948.116432
106.099999,61,4949.191523
-16.8,56,4950.149048
-15.0,77,4951.514756
102.899999,53,4952.430044
-18.5,18,4952.767154
104.299999,52,4953.694302
105.899999,86,4955.159029
101.199998,15,4955.439585
102.399999,30,4956.004966
103.099999,34,4956.604195
101.699998,29,4957.119984
104.399999,71,4958.36604
100.999998,28,4958.86605
103.699999,46,4959.664488
-18.2,18,4959.996424
103.099999,43,4960.781059
101.199998,15,4961.059456
-19.2,11,4961.280125
104.899999,52,4962.176827
105.499999,55,4963.159693
103.899999,45,4963.943466
-17.8,37,4964.592862
103.299999,69,4965.806813
105.499999,67,4966.958479
101.399998,38,4967.651292
105.699999,84,4969.08507
109.599999,108,4970.963974
104.799999,48,4971.828488
-16.1,42,4972.554552
103.899999,42,4973.290712
102.899999,29,4973.801807
103.899999,48,4974.663038
102.599999,32,4975.223457
102.699999,42,4975.954948
104.899999,61,4977.020592
-20.100001,17,4977.339097
-18.9,11,4977.559819
103.599999,45,4978.335665
-18.8,45,4979.151434
103.399999,37,4979.79699
-14.5,82,4981.221528
102.399999,57,4982.200562
-16.3,37,4982.844129
103.999999,52,4983.774848
-14.9,54,4984.707681
104.799999,57,4985.724507
104.899999,73,4986.971195
103.799999,65,4988.131782
105.699999,57,4989.114365
106.899999,72,4990.375612
106.599999,66,4991.508935
-14.1,68,4992.721591
-18.7,16,4993.024112
103.899999,42,4993.753816
105.999999,75,4995.07123
-16.1,45,4995.85123
-18.8,27,4996.33587
-15.9,41,4997.104479
105.499999,64,4998.200305
-14.6,54,4999.163034
-16.5,41,4999.882339
103.799999,38,5000.544592
104.799999,51,5001.458917
-19.0,10,5001.659279
-18.1,22,5002.059579
101.299998,13,5002.30885
105.899999,74,5003.589513
107.399999,74,5004.847454
101.199998,12,5005.083447
106.099999,64,5006.21157
-19.0,16,5006.512074
103.599999,51,5007.388212
106.099999,67,5008.568477
102.699999,30,5009.098588
102.899999,29,5009.615742
-18.0,29,5010.163345
104.799999,51,5011.0239
100.499998,8,5011.191881
-18.4,19,5011.543108
100.599998,6,5011.680631
104.299999,55,5012.658969
108.299999,83,5014.072076
104.899999,49,5014.955211
-23.1,59,5015.969765
103.199999,50,5016.865185
100.799998,11,5017.083567
105.199999,70,5018.283691
103.999999,61,5019.364455
106.199999,74,5020.627824
104.699999,56,5021.627096
104.299999,46,5022.428288
-18.8,12,5022.661348
102.599999,29,5023.17682
105.699999,57,5024.190716
107.899999,94,5025.833085
107.399999,77,5027.14686
105.599999,65,5028.307643
104.799999,60,5029.335482
102.799999,31,5029.891319
-16.7,42,5030.65109
-18.2,21,5031.04116
104.399999,56,5031.999349
105.599999,62,5033.088683
103.199999,35,5033.703961
106.199999,83,5035.140697
103.799999,107,5036.979213
105.299999,53,5037.894552
103.299999,54,5038.824858
106.199999,80,5040.216952
101.599998,31,5040.766858
103.199999,44,5041.563314
105.299999,74,5042.829642
-16.1,39,5043.509609
-17.3,51,5044.429044
101.999999,32,5044.991444
104.799999,72,5046.277226
106.599999,72,5047.506981
105.899999,62,5048.600574
107.999999,89,5050.109141
-17.3,27,5050.624627
103.299999,36,5051.257216
105.799999,76,5052.55412
100.600003,12,5052.823522
-15.7,58,5053.817291
104.499999,60,5054.849958
108.299999,98,5056.54529
102.799999,28,5057.043866
104.799999,48,5057.91049
104.499999,51,5058.793099
100.499998,8,5058.959083
103.999999,43,5059.73576
105.299999,59,5060.744437
104.399999,68,5061.927995
-15.4,49,5062.768679
-16.6,34,5063.370944
-18.6,14,5063.633757
103.099999,34,5064.262099
102.999999,33,5064.841871
-13.0,73,5066.078437
104.499999,48,5066.945965
108.499999,85,5068.418545
-15.5,66,5069.545223
103.899999,48,5070.381167
-15.4,46,5071.211618
104.099999,44,5071.97813
106.399999,76,5073.308106
102.799999,28,5073.807346
102.999999,33,5074.392098
101.499998,42,5075.154988
103.599999,36,5075.786655
-15.3,47,5076.599817
102.799999,34,5077.199902
100.699998,10,5077.431657
103.999999,43,5078.186165
105.899999,71,5079.395239
-18.1,19,5079.775128
102.299999,23,5080.191005
103.499999,56,5081.157608
106.099999,76,5082.488281
105.599999,56,5083.454966
103.899999,54,5084.420136
-17.6,27,5084.905908
103.599999,54,5085.832863
-14.3,69,5087.041151
-17.3,36,5087.675818
102.799999,31,5088.223474
103.199999,38,5088.90683
101.999999,23,5089.321229
106.599999,75,5090.602801
105.599999,68,5091.79149
106.199999,65,5092.905032
-14.5,55,5093.894563
103.199999,44,5094.665482
101.599998,16,5094.962124
103.499999,38,5095.657697
101.599998,16,5095.961745
-17.5,28,5096.460036
104.699999,50,5097.320975
106.399999,73,5098.600223
102.699999,27,5099.082544
102.999999,30,5099.61654
-18.0,32,5100.210805
102.199999,22,5100.618195
99.699998,27,5101.094444
100.699998,7,5101.24294
104.099999,41,5101.958413
102.399999,24,5102.41827
103.599999,39,5103.107248
104.699999,50,5103.972836
-17.5,28,5104.467879
102.099999,30,5105.035916
102.999999,57,5106.017259
-14.1,59,5107.059971
102.499999,25,5107.516235
105.399999,60,5108.545877
104.699999,47,5109.408164
-18.5,15,5109.694307
102.999999,30,5110.225814
103.999999,40,5110.926733
103.499999,56,5111.922664
102.499999,34,5112.522863
105.799999,70,5113.771623
105.699999,72,5114.988169
105.299999,56,5116.006395
104.699999,50,5116.869291
103.899999,39,5117.551281
104.299999,79,5118.928717
103.299999,33,5119.508198
102.599999,26,5119.97242
103.099999,43,5120.751764
106.399999,73,5122.008217
-19.2,17,5122.324471
102.399999,24,5122.807608
-18.1,22,5123.204242
103.399999,40,5123.906222
102.099999,30,5124.431198
104.099999,41,5125.175585
-19.4,24,5125.611422
103.299999,42,5126.339544
101.999999,20,5126.706678
106.499999,80,5128.110681
104.599999,52,5129.006867
100.599998,6,5129.142314
104.399999,47,5129.981519
105.899999,59,5130.998773
-15.8,42,5131.763264
102.399999,51,5132.647408
101.199998,30,5133.174888
103.599999,36,5133.789972
102.099999,33,5134.423464
101.700003,23,5134.839268
102.799999,52,5135.740184
102.699999,30,5136.319993
105.399999,54,5137.256631
-18.8,33,5137.834725
102.099999,24,5138.272786
104.999999,65,5139.417155
102.099999,30,5139.948994
104.900003,55,5140.932974
-19.1,15,5141.211524
103.799999,50,5142.075499
-16.8,32,5142.642733
104.299999,58,5143.673152
-16.2,41,5144.388833
102.899999,32,5144.959475
104.999999,71,5146.20036
100.999998,10,5146.397712
103.799999,83,5147.846614
-15.9,44,5148.605164
103.399999,43,5149.359111
100.799998,11,5149.571619
108.099999,84,5151.041894
101.899999,19,5151.395582
-18.1,19,5151.742115
102.999999,33,5152.35326
101.299998,19,5152.698943
106.799999,83,5154.108499
106.299999,75,5155.423424
-18.3,17,5155.74138
104.999999,56,5156.734703
-19.2,8,5156.90192
-18.6,14,5157.171679
-18.2,24,5157.602457
101.499998,15,5157.883
102.299999,29,5158.394812
-18.600001,38,5159.095206
101.599998,22,5159.493083
103.699999,61,5160.536495
-17.0,33,5161.120617
102.899999,29,5161.669567
106.799999,92,5163.230655
109.199999,95,5164.876607
104.399999,74,5166.171834
102.599999,32,5166.736006
103.199999,38,5167.404697
-16.5,41,5168.154265
102.399999,24,5168.58682
102.399999,42,5169.319327
106.399999,67,5170.500059
107.899999,88,5171.999749
105.599999,56,5172.99252
105.999999,60,5174.025633
-19.0,13,5174.277153
101.299998,13,5174.529616
102.799999,49,5175.405558
106.899999,81,5176.780377
106.299999,78,5178.146724
-15.7,49,5178.990617
104.599999,52,5179.920118
105.099999,54,5180.85405
-18.7,16,5181.149007
-17.5,28,5181.686759
104.499999,48,5182.5151
106.499999,65,5183.613117
102.099999,27,5184.130421
104.799999,54,5185.062785
103.899999,51,5185.970528
101.899999,37,5186.619873
100.499998,5,5186.735384
104.599999,49,5187.581944
-17.8,40,5188.308355
102.199999,49,5189.162519
106.399999,94,5190.784078
100.799998,11,5191.004535
103.699999,37,5191.653021
103.299999,39,5192.33189
103.599999,90,5193.896759
103.899999,75,5195.211739
102.799999,43,5195.963757
103.299999,45,5196.74051
102.499999,31,5197.327067
103.799999,41,5198.038008
106.299999,102,5199.801919
108.299999,86,5201.265554
103.399999,40,5201.998461
101.399998,32,5202.564739
-15.7,43,5203.314452
101.799998,54,5204.279853
104.399999,56,5205.242877
102.999999,33,5205.821312
-16.2,47,5206.665501
101.599998,19,5207.027251
-18.8,30,5207.548649
102.699999,72,5208.808699
-15.7,43,5209.558409
101.399998,23,5209.96836
103.899999,63,5211.080685
103.099999,52,5211.975676
104.400003,86,5213.479814
103.299999,69,5214.651396
101.399998,17,5214.971126
101.099998,23,5215.419373
-16.2,41,5216.1364
100.799998,11,5216.358374
104.199999,51,5217.23762
104.099999,56,5218.23463
104.799999,51,5219.114545
103.899999,42,5219.878625
-14.8,76,5221.172035
104.199999,51,5222.087597
106.899999,72,5223.320567
105.499999,58,5224.344726
101.699998,29,5224.867071
101.999999,23,5225.278394
102.099999,27,5225.755547
102.599999,44,5226.560265
104.399999,44,5227.326821
-18.7,13,5227.576039
101.899999,19,5227.922053
-15.7,46,5228.727486
103.699999,61,5229.808604
-15.4,52,5230.708679
-19.4,6,5230.842512
104.399999,50,5231.741091
107.399999,74,5233.005598
105.899999,71,5234.25383
106.499999,68,5235.41663
-16.4,36,5236.078098
103.699999,49,5236.924586
105.499999,58,5237.947264
101.099998,14,5238.219173
102.799999,31,5238.766878
102.699999,39,5239.448171
-17.4,26,5239.910095
103.999999,46,5240.744691
-15.2,48,5241.572492
103.799999,41,5242.318469
107.899999,82,5243.706151
-18.4,16,5244.004398
101.999999,29,5244.518527
104.299999,61,5245.599158
107.099999,77,5246.925829
-17.6,24,5247.35488
102.999999,36,5247.970609
106.499999,80,5249.372315
104.099999,119,5251.401478
107.399999,89,5252.916289
107.299999,76,5254.245824
100.099998,37,5254.89405
101.199998,12,5255.127568
101.499998,18,5255.458068
103.599999,36,5256.127198
101.899999,22,5256.507777
104.699999,74,5257.773591
-14.8,58,5258.807623
100.699998,7,5258.961445
103.599999,48,5259.787464
105.899999,65,5260.935038
-18.8,12,5261.173935
-18.7,16,5261.473643
-18.3,20,5261.836778
101.699998,38,5262.535998
103.899999,54,5263.464336
100.799998,11,5263.687011
103.499999,38,5264.347757
-16.8,38,5265.050179
105.299999,53,5265.956768
-17.9,24,5266.388307
102.999999,33,5266.97093
104.199999,45,5267.787061
106.999999,85,5269.226596
107.699999,89,5270.762907
-14.2,61,5271.842165
102.999999,39,5272.527872
105.299999,62,5273.587314
-16.8,35,5274.236275
100.799998,8,5274.402063
101.699998,44,5275.163565
107.799999,102,5276.928151
108.299999,125,5279.071534
108.399999,102,5280.815024
100.799998,8,5280.987312
-15.9,41,5281.697112
104.899999,55,5282.678475
-16.0,52,5283.579404
-19.2,26,5284.047933
101.599998,43,5284.794974
-17.7,32,5285.395493
102.799999,91,5286.944504
-16.3,37,5287.625957
104.299999,55,5288.574745
104.199999,75,5289.888914
100.799998,8,5290.05644
101.699998,71,5291.269972
106.599999,93,5292.886475
-18.0,32,5293.429282
101.799998,24,5293.865177
100.599998,27,5294.379784
-15.7,79,5295.716783
103.499999,41,5296.475376
105.099999,63,5297.550427
103.199999,35,5298.16376
109.099999,115,5300.149466
-15.9,44,5300.949808
103.199999,47,5301.760369
-16.4,54,5302.689268
-19.2,14,5303.009489
101.899999,25,5303.457772
103.199999,38,5304.121546
-17.9,21,5304.504422
104.399999,56,5305.493619
-18.6,14,5305.762919
102.699999,48,5306.594074
102.199999,25,5307.045272
105.599999,95,5308.689899
107.099999,107,5310.538886
106.199999,83,5311.979143
100.999998,10,5312.179331
-18.3,20,5312.543128
103.499999,38,5313.212798
101.899999,25,5313.660322
104.699999,47,5314.50805
-18.6,26,5314.976987
102.699999,36,5315.609348
101.399998,14,5315.873637
106.599999,66,5317.035607
104.799999,66,5318.167177
105.399999,75,5319.48057
-18.9,14,5319.749188
100.999998,10,5319.946319
103.299999,33,5320.530139
-17.5,25,5320.972353
101.199998,15,5321.289762
101.599998,16,5321.596029
103.199999,35,5322.202311
108.599999,89,5323.747018
103.399999,37,5324.391983
-17.0,33,5324.973706
103.199999,47,5325.820671
101.499998,18,5326.16008
101.699998,29,5326.651832
106.199999,62,5327.716568
101.299998,25,5328.22718
104.399999,47,5329.029343
105.899999,86,5330.528846
-18.8,15,5330.807278
102.899999,32,5331.374442
-17.6,27,5331.852092
103.599999,45,5332.661455
105.999999,72,5333.889926
-16.2,62,5334.986326
102.599999,38,5335.655037
103.999999,43,5336.400083
106.599999,69,5337.614367
102.699999,48,5338.447191
103.799999,53,5339.395096
102.799999,28,5339.892513
104.899999,61,5340.943304
101.499998,18,5341.278506
107.499999,90,5342.83935
102.199999,28,5343.343663
101.199998,15,5343.653759
100.899998,9,5343.837747
105.599999,80,5345.20116
104.599999,58,5346.230676
-16.6,37,5346.877864
100.899998,9,5347.061848
102.899999,41,5347.778343
106.799999,71,5349.046912
103.199999,41,5349.761435
102.299999,29,5350.277931
-18.5,18,5350.643537
104.399999,50,5351.511005
103.699999,40,5352.209983
-15.4,49,5353.087542
103.499999,38,5353.751663
102.099999,24,5354.187555
104.199999,42,5354.917094
107.099999,74,5356.229229
102.399999,24,5356.65673
106.200003,80,5358.052885
102.799999,28,5358.552307
101.899999,19,5358.90119
102.699999,27,5359.379044
104.699999,83,5360.821851
-18.8,24,5361.256249
-17.9,24,5361.687223
103.899999,39,5362.401128
105.599999,86,5363.861568
103.799999,50,5364.758807
103.799999,41,5365.476056
103.099999,34,5366.075458
104.299999,52,5367.004894
-19.2,20,5367.369262
103.499999,41,5368.086275
-18.6,17,5368.402084
101.799998,33,5369.01774
102.199999,31,5369.570453
107.299999,82,5370.997221
101.899999,22,5371.400476
106.199999,68,5372.56286
102.699999,51,5373.478423
-15.1,52,5374.370804
-19.3,7,5374.526644
101.499998,42,5375.251639
-19.1,12,5375.519768
101.799998,33,5376.084496
102.399999,24,5376.518355
101.399998,17,5376.838226
102.799999,28,5377.332472
105.299999,92,5378.936716
105.299999,56,5379.927855
-18.1,22,5380.332834
103.299999,48,5381.16389
105.199999,55,5382.126862
104.599999,73,5383.366075
103.799999,50,5384.226859
107.399999,80,5385.620683
-17.7,26,5386.091728
100.499998,14,5386.356441
-18.5,21,5386.77178
101.399998,14,5387.03801
103.599999,54,5387.967992
105.199999,55,5388.947721
101.899999,25,5389.395097
102.799999,31,5389.940945
101.099998,80,5391.332824
106.799999,80,5392.693812
100.499998,8,5392.863256
100.399998,4,5392.945044
106.199999,71,5394.190105
-11.899999,81,5395.564383
104.299999,46,5396.398503
104.499999,45,5397.168139
103.499999,38,5397.873723
102.599999,44,5398.634297
-18.9,11,5398.855607
-18.4,19,5399.202317
103.099999,37,5399.849301
101.599998,16,5400.152852
101.799998,24,5400.617827
104.399999,47,5401.431498
-13.8,68,5402.62551
102.899999,29,5403.150497
-17.2,31,5403.693527
103.699999,40,5404.39865
106.699999,73,5405.675335
105.699999,57,5406.6612
-15.6,56,5407.656667
103.599999,36,5408.28963
-16.8,35,5408.906291
-17.9,21,5409.319166
101.299998,13,5409.573475
-17.9,21,5409.956177
-18.4,16,5410.250944
103.999999,43,5411.002878
104.999999,59,5412.047513
-17.8,25,5412.497062
103.199999,35,5413.106546
104.899999,55,5414.083399
105.599999,65,5415.18416
104.599999,73,5416.456888
101.899999,22,5416.859136
101.299998,28,5417.356798
105.799999,64,5418.482676
106.799999,68,5419.64764
106.899999,78,5421.006831
-17.7,26,5421.47578
-17.5,25,5421.925474
104.499999,48,5422.802843
105.299999,65,5423.8928
101.299998,13,5424.143543
102.899999,38,5424.802949
-17.8,31,5425.385937
101.899999,19,5425.737345
103.999999,43,5426.485828
-18.4,19,5426.836695
-15.4,76,5428.160194
102.499999,37,5428.813216
106.699999,76,5430.143385
105.799999,58,5431.131932
101.299998,16,5431.438619
-12.4,79,5432.814117
102.199999,22,5433.197903
104.699999,47,5434.012975
