#{"t_start": 1689378241.868581, "env_id": null}
r,l,t
104.799999,60,1733.239037
105.599999,68,1734.44682
103.299999,75,1735.734513
105.699999,78,1737.051996
101.299998,34,1737.680947
101.099998,35,1738.357214
101.199998,33,1738.969687
99.699998,18,1739.309489
104.999999,53,1740.211953
-95.900001,74,1741.486754
101.099998,11,1741.749106
101.199998,33,1742.381187
100.599998,6,1742.529447
100.199998,20,1742.950702
103.199999,50,1743.820406
-99.300002,34,1744.499394
102.599999,38,1745.191689
105.099999,84,1746.59396
101.099998,32,1747.180314
100.599998,21,1747.566249
102.199999,25,1748.047883
99.899998,8,1748.225437
101.499998,21,1748.659644
103.999999,40,1749.352418
105.499999,73,1750.591118
100.299998,21,1751.009753
104.699999,62,1752.093106
101.799998,30,1752.624816
104.499999,63,1753.687756
102.499999,43,1754.427651
105.199999,76,1755.760593
-99.800002,14,1756.034385
98.699998,14,1756.341331
103.299999,33,1756.921965
106.099999,82,1758.35662
105.299999,71,1759.581033
104.599999,70,1760.820634
-94.300001,84,1762.270406
100.099998,7,1762.432305
102.099999,42,1763.156447
100.199998,8,1763.335683
104.699999,53,1764.254463
104.099999,62,1765.348562
103.799999,62,1766.426484
100.499998,5,1766.558172
100.999998,34,1767.221487
102.099999,42,1767.981256
104.399999,71,1769.234999
101.999999,20,1769.606382
104.499999,57,1770.592628
101.999999,38,1771.285774
99.899998,11,1771.512373
103.199999,50,1772.364216
101.899999,34,1772.957452
100.899998,33,1773.55821
-100.500002,19,1773.946932
-100.800002,13,1774.255289
102.599999,50,1775.140982
99.599998,14,1775.450541
102.899999,38,1776.144744
104.299999,58,1777.202283
99.899998,8,1777.396025
100.399998,16,1777.73698
102.499999,46,1778.606637
102.199999,40,1779.328689
105.699999,57,1780.392685
104.499999,63,1781.567604
101.599998,19,1781.922631
-100.200002,19,1782.312397
101.899999,28,1782.820004
104.099999,71,1784.108336
-101.000002,17,1784.430195
103.099999,31,1784.975884
105.599999,77,1786.33903
103.799999,53,1787.270504
103.600003,78,1788.639844
101.199998,18,1788.993444
104.399999,59,1790.036201
104.199999,57,1791.033568
105.299999,68,1792.210864
103.199999,53,1793.15875
102.699999,48,1793.978578
105.899999,80,1795.357645
102.299999,47,1796.166134
101.599998,16,1796.473691
103.899999,66,1797.69322
105.199999,73,1798.950373
104.699999,65,1800.136946
100.499998,23,1800.61996
103.299999,42,1801.375426
103.099999,55,1802.37358
104.699999,77,1803.659598
102.799999,37,1804.318684
102.299999,35,1804.929722
102.899999,32,1805.541043
106.599999,87,1807.071591
101.599998,37,1807.731174
102.799999,28,1808.24638
-96.600001,58,1809.293862
103.499999,59,1810.290288
103.999999,58,1811.303537
105.699999,72,1812.590347
102.299999,44,1813.362806
102.099999,27,1813.893275
101.699998,32,1814.455441
103.399999,49,1815.292799
-98.700002,16,1815.635164
-100.600002,21,1816.042985
101.399998,38,1816.770303
105.499999,79,1818.107152
105.999999,78,1819.438941
101.199998,24,1819.8945
102.699999,30,1820.445692
101.699998,41,1821.171813
103.699999,49,1822.106736
103.499999,56,1823.055829
102.599999,38,1823.763803
103.899999,57,1824.762929
103.299999,60,1825.84308
102.199999,43,1826.583814
101.599998,40,1827.295669
103.199999,53,1828.214183
105.299999,68,1829.38924
101.999999,38,1830.0703
102.499999,25,1830.522628
106.799999,80,1831.88789
106.999999,91,1833.450615
102.599999,56,1834.464363
-94.500001,64,1835.578974
103.999999,43,1836.387424
105.899999,77,1837.676892
100.799998,26,1838.174299
99.999998,24,1838.609603
105.699999,75,1839.878678
102.599999,41,1840.702724
99.699998,18,1841.074717
102.299999,23,1841.507673
103.199999,53,1842.443065
102.799999,34,1843.149826
105.699999,78,1844.484314
101.899999,34,1845.111605
102.699999,39,1845.838511
104.999999,89,1847.366937
104.999999,65,1848.539127
101.699998,47,1849.462832
104.100003,44,1850.314
100.499998,26,1850.78252
102.399999,24,1851.218381
105.399999,63,1852.326468
103.599999,60,1853.36836
102.799999,40,1854.111828
102.399999,24,1854.546795
103.199999,44,1855.300032
105.199999,67,1856.49103
104.199999,48,1857.361537
102.899999,44,1858.168093
103.299999,33,1858.752782
105.699999,66,1859.947598
103.899999,51,1860.833076
101.399998,41,1861.543327
101.199998,12,1861.787948
105.899999,74,1863.095938
103.399999,55,1864.101453
102.799999,49,1864.960181
101.399998,38,1865.618378
102.799999,31,1866.184455
100.099998,25,1866.651909
103.699999,52,1867.621252
103.699999,61,1868.692581
100.699998,22,1869.107369
100.399998,25,1869.558703
101.299998,37,1870.20362
103.899999,51,1871.074671
103.899999,42,1871.815367
102.299999,29,1872.414948
103.499999,44,1873.201516
101.899999,37,1873.92529
102.699999,36,1874.551576
102.699999,60,1875.595397
101.299998,34,1876.22204
100.499998,29,1876.735958
101.699998,35,1877.345857
102.699999,39,1878.040173
103.799999,44,1878.830933
105.999999,75,1880.093606
-99.200002,17,1880.476972
101.699998,50,1881.363971
-97.100001,53,1882.267815
102.199999,34,1882.926885
101.299998,34,1883.524122
103.399999,34,1884.121931
104.199999,57,1885.089433
-100.000002,15,1885.379673
-97.600001,27,1885.884477
103.599999,45,1886.741367
99.899998,20,1887.139414
106.199999,65,1888.270043
105.299999,68,1889.443825
105.999999,81,1890.826708
104.699999,68,1892.051771
99.799998,10,1892.265422
106.199999,77,1893.56872
103.899999,57,1894.534518
101.599998,16,1894.842963
104.799999,57,1895.808445
99.899998,26,1896.327484
105.999999,60,1897.339463
102.999999,48,1898.222641
102.299999,29,1898.772297
103.399999,49,1899.625234
104.299999,61,1900.766223
103.099999,55,1901.780375
101.800003,36,1902.420552
105.999999,69,1903.631182
102.199999,43,1904.407024
103.899999,54,1905.35747
